date,J,Q,ET,Cin,wi,measC_Q
30-Apr-2020 18:00:00,0,0.0992422598281515,0,-6.50481346020671,0.490751187134324,NaN
30-Apr-2020 19:00:00,0,0.0987915849374936,0,-6.45360610180235,0.48893151610768,NaN
30-Apr-2020 20:00:00,0,0.0983469008401476,0,-6.25813546189486,0.487128090997422,NaN
30-Apr-2020 21:00:00,0,0.0979080748667138,0,-6.12863065655751,0.485340714190375,NaN
30-Apr-2020 22:00:00,0,0.0974749782693556,0,-6.14394740636626,0.483569190946257,NaN
30-Apr-2020 23:00:00,0,0.0970474860789271,0,-6.18845356444814,0.481813329353831,NaN
01-May-2020 00:00:00,0,0.0966254769682656,0,-6.2116848463029,0.480072940287561,NaN
01-May-2020 01:00:00,0,0.0962088331213405,0,-6.11603730989479,0.478347837364797,NaN
01-May-2020 02:00:00,0,0.0957974401079706,0,-6.22709457917052,0.476637836903477,NaN
01-May-2020 03:00:00,0,0.0953911867638357,0,-6.19540875171735,0.474942757880363,NaN
01-May-2020 04:00:00,0,0.0949899650755232,0,-6.17099200343522,0.473262421889809,NaN
01-May-2020 05:00:00,0,0.0945936700703696,0,-5.74468287387646,0.47159665310307,NaN
01-May-2020 06:00:00,0,0.0942021997108612,0,-5.85058586953161,0.469945278228145,NaN
01-May-2020 07:00:00,0,0.0938154547933805,0,-5.81077933165212,0.46830812647017,NaN
01-May-2020 08:00:00,0,0.0934333388510896,0,-5.97165730038459,0.466685029492349,NaN
01-May-2020 09:00:00,0,0.093055758060756,0,-6.17525290406907,0.465075821377431,NaN
01-May-2020 10:00:00,0,0.0926826211533367,0,-6.40137039282565,0.463480338589719,NaN
01-May-2020 11:00:00,0,0.0923138393281453,0,-6.52265537504451,0.46189841993764,NaN
01-May-2020 12:00:00,0,0.0919493261704363,0,-6.58785395208275,0.460329906536838,NaN
01-May-2020 13:00:00,0,0.0915889975722493,0,-6.80753402548626,0.458774641773813,NaN
01-May-2020 14:00:00,0,0.0912327716563656,0,-6.7897918262771,0.457232471270096,NaN
01-May-2020 15:00:00,0,0.0908805687032343,0,-6.62433546514762,0.455703242846951,NaN
01-May-2020 16:00:00,0,0.0905323110807352,0,-6.64072983037675,0.454186806490617,NaN
01-May-2020 17:00:00,0,0.0901879231766507,0,-6.64179647706621,0.452683014318061,NaN
01-May-2020 18:00:00,0,0.0898473313337271,0,-7.0440562232925,0.451191720543274,NaN
01-May-2020 19:00:00,0,0.0895104637872092,0,-6.98777099826234,0.449712781444061,NaN
01-May-2020 20:00:00,0,0.0891772506047413,0,-6.99765896600133,0.448246055329366,NaN
01-May-2020 21:00:00,0,0.0888476236285287,0,-7.13539388426727,0.446791402507089,NaN
01-May-2020 22:00:00,0,0.0885215164196648,0,-6.84424944727569,0.445348685252422,NaN
01-May-2020 23:00:00,0,0.088198864204527,0,-6.80237524227068,0.443917767776672,NaN
02-May-2020 00:00:00,0,0.0878796038231549,0,-6.67564924184573,0.442498516196581,NaN
02-May-2020 01:00:00,0,0.0875636736795243,0,-6.68379000680769,0.441090798504141,NaN
02-May-2020 02:00:00,0,0.0872510136936393,0,-6.75984660510406,0.439694484536883,NaN
02-May-2020 03:00:00,0,0.0869415652553628,0,-6.61529087790185,0.438309445948647,NaN
02-May-2020 04:00:00,0,0.0866352711799139,0,-6.79367914190126,0.436935556180824,NaN
02-May-2020 05:00:00,0,0.0863320756649641,0,-6.7249383488834,0.435572690434065,NaN
02-May-2020 06:00:00,0,0.0860319242492629,0,-6.59185783081578,0.434220725640444,NaN
02-May-2020 07:00:00,0,0.0857347637727326,0,-6.50874760497024,0.432879540436082,NaN
02-May-2020 08:00:00,0,0.0854405423379713,0,-6.70708110558343,0.431549015134217,NaN
02-May-2020 09:00:00,0,0.0851492092731052,0,-6.81391315153555,0.430229031698709,NaN
02-May-2020 10:00:00,0,0.0848607150959387,0,-6.69135732933909,0.428919473717996,NaN
02-May-2020 11:00:00,0,0.0845750114793463,0,-6.82480721642284,0.427620226379462,NaN
02-May-2020 12:00:00,0,0.0842920512178593,0,-6.89239157376941,0.42633117644424,NaN
02-May-2020 13:00:00,0,0.0840117881953995,0,-6.98799495249603,0.425052212222434,NaN
02-May-2020 14:00:00,0,0.0837341773541128,0,-7.09660712532266,0.423783223548741,NaN
02-May-2020 15:00:00,0,0.0834591746642603,0,-7.01709048932171,0.422524101758494,NaN
02-May-2020 16:00:00,0,0.0831867370951266,0,-7.13191890227359,0.421274739664091,NaN
02-May-2020 17:00:00,0,0.0829168225869032,0,-6.95352518247364,0.420035031531824,NaN
02-May-2020 18:00:00,0,0.0826493900235122,0,-6.81219597948924,0.418804873059097,NaN
02-May-2020 19:00:00,0,0.0823843992063304,0,-6.84870789186968,0.417584161352019,NaN
02-May-2020 20:00:00,0,0.0821218108287837,0,-6.62385610279572,0.416372794903381,NaN
02-May-2020 21:00:00,0,0.0818615864517738,0,-6.41780201642845,0.415170673570994,NaN
02-May-2020 22:00:00,0,0.0816036884799106,0,-6.23126966483056,0.413977698556398,NaN
02-May-2020 23:00:00,0,0.0813480801385146,0,-5.95887674235751,0.412793772383924,NaN
03-May-2020 00:00:00,0,0.0810947254513655,0,-5.64729813261609,0.411618798880114,NaN
03-May-2020 01:00:00,0,0.0808435892191649,0,-5.18065830511182,0.410452683153477,NaN
03-May-2020 02:00:00,0,0.0805946369986901,0,-5.19173363676674,0.409295331574601,NaN
03-May-2020 03:00:00,0,0.0803478350826102,0,-5.49352851231073,0.408146651756587,NaN
03-May-2020 04:00:00,0,0.0801031504799427,0,-5.42239237512022,0.407006552535822,NaN
03-May-2020 05:00:00,0,0.0798605508971256,0,-5.16065362983451,0.405874943953067,NaN
03-May-2020 06:00:00,0,0.079620004719684,0,-5.43863491094107,0.404751737234878,NaN
03-May-2020 07:00:00,0,0.0793814809944675,0,-5.47160170849614,0.403636844775325,NaN
03-May-2020 08:00:00,0,0.0791449494124403,0,-5.7079166116791,0.402530180118029,NaN
03-May-2020 09:00:00,0,0.0789103802920024,0,-5.61100209992222,0.401431657938505,NaN
03-May-2020 10:00:00,0,0.0786777445628237,0,-5.76643950365329,0.40034119402679,NaN
03-May-2020 11:00:00,0,0.078447013750173,0,-6.06590473700204,0.399258705270377,NaN
03-May-2020 12:00:00,0,0.0782181599597233,0,-5.92473068664783,0.398184109637434,NaN
03-May-2020 13:00:00,0,0.0779911558628179,0,-5.95569307589578,0.397117326160301,NaN
03-May-2020 14:00:00,0,0.0777659746821812,0,-5.96888289318358,0.396058274919269,NaN
03-May-2020 15:00:00,0,0.077542590178057,0,-6.07263884882733,0.395006877026636,NaN
03-May-2020 16:00:00,0,0.0773209766347616,0,-6.27270823513096,0.393963054611021,NaN
03-May-2020 17:00:00,0,0.0771011088476359,0,-6.63495994863665,0.392926730801957,NaN
03-May-2020 18:00:00,0,0.0768829621103843,0,-6.57938147438219,0.391897829714731,NaN
03-May-2020 19:00:00,0,0.0766665122027847,0,-6.38399646658508,0.390876276435483,NaN
03-May-2020 20:00:00,0,0.0764517353787604,0,-6.42916613264076,0.389861997006561,NaN
03-May-2020 21:00:00,0,0.0762386083547981,0,-6.52257747383708,0.388854918412112,NaN
03-May-2020 22:00:00,0,0.0760271082987035,0,-6.75217446976701,0.387854968563923,NaN
03-May-2020 23:00:00,0,0.0758172128186801,0,-6.74231632550607,0.386862076287497,NaN
04-May-2020 00:00:00,0,0.0756088999527238,0,-6.85357248592051,0.385876171308363,NaN
04-May-2020 01:00:00,0,0.0754021481583195,0,-6.77608586272683,0.384897184238614,NaN
04-May-2020 02:00:00,0,0.0751969363024323,0,-6.39351618764528,0.383925046563672,NaN
04-May-2020 03:00:00,0,0.074993243651782,0,-6.67287805965923,0.382959690629274,NaN
04-May-2020 04:00:00,0,0.0747910498633923,0,-6.8814641537737,0.382001049628671,NaN
04-May-2020 05:00:00,0,0.0745903349754056,0,-6.85254521707694,0.381049057590054,NaN
04-May-2020 06:00:00,0,0.074391079398155,0,-6.91654724152068,0.380103649364172,NaN
04-May-2020 07:00:00,0,0.0741932639054841,0,-6.79913841626654,0.379164760612168,NaN
04-May-2020 08:00:00,0,0.0739968696263091,0,-6.80692456758324,0.378232327793615,NaN
04-May-2020 09:00:00,0,0.0738018780364121,0,-6.62721715186573,0.377306288154751,NaN
04-May-2020 10:00:00,0,0.0736082709504608,0,-6.73802158903654,0.376386579716907,NaN
04-May-2020 11:00:00,0,0.0734160305142471,0,-6.71153395116222,0.375473141265131,NaN
04-May-2020 12:00:00,0,0.0732251391971356,0,-6.69328151363629,0.374565912336994,NaN
04-May-2020 13:00:00,0,0.0730355797847181,0,-6.62087795548891,0.373664833211592,NaN
04-May-2020 14:00:00,0,0.0728473353716667,0,-6.73521430369597,0.372769844898717,NaN
04-May-2020 15:00:00,0,0.072660389354778,0,-6.72329203776684,0.371880889128218,NaN
04-May-2020 16:00:00,0,0.0724747254262039,0,-7.08959599928989,0.370997908339529,NaN
04-May-2020 17:00:00,0,0.0722903275668638,0,-6.92032266446166,0.370120845671375,NaN
04-May-2020 18:00:00,0,0.0721071800400302,0,-6.95727219624651,0.369249644951648,NaN
04-May-2020 19:00:00,0,0.0719252673850849,0,-6.99982371799172,0.368384250687439,NaN
04-May-2020 20:00:00,0,0.071744574411439,0,-7.14284769599047,0.36752460805525,NaN
04-May-2020 21:00:00,0,0.0715650861926125,0,-7.26364637701055,0.36667066289135,NaN
04-May-2020 22:00:00,0,0.0713867880604682,0,-7.33753454248931,0.365822361682302,NaN
04-May-2020 23:00:00,0,0.0712096655995959,0,-7.32776220782495,0.364979651555637,NaN
05-May-2020 00:00:00,0,0.0710337046418415,0,-7.35997842275515,0.36414248027068,NaN
05-May-2020 01:00:00,0,0.070858891260977,0,-7.56417143358021,0.363310796209531,NaN
05-May-2020 02:00:00,0,0.0706852117675079,0,-7.48219149729037,0.362484548368188,NaN
05-May-2020 03:00:00,0,0.0705126527036128,0,-7.60134445299013,0.361663686347815,NaN
05-May-2020 04:00:00,0,0.0703412008382119,0,-7.66281410333187,0.360848160346152,NaN
05-May-2020 05:00:00,0,0.0701708431621611,0,-7.46037862515848,0.360037921149065,NaN
05-May-2020 06:00:00,0,0.0700015668835662,0,-7.32020566315159,0.359232920122231,NaN
05-May-2020 07:00:00,0,0.0698333594232168,0,-7.20042076357891,0.358433109202959,NaN
05-May-2020 08:00:00,0,0.0696662084101325,0,-7.26091437866179,0.357638440892143,NaN
05-May-2020 09:00:00,0,0.0695001016772215,0,-7.1894390893469,0.356848868246337,NaN
05-May-2020 10:00:00,0,0.0693350272570472,0,-7.0581729959667,0.356064344869973,NaN
05-May-2020 11:00:00,0,0.0691709733776985,0,-6.83944238791886,0.355284824907688,NaN
05-May-2020 12:00:00,0,0.069007928458763,0,-6.68030005495696,0.354510263036785,NaN
05-May-2020 13:00:00,0,0.0688458811073983,0,-6.65843425015468,0.353740614459803,NaN
05-May-2020 14:00:00,0,0.0686848201144998,0,-6.53208033417779,0.352975834897222,NaN
05-May-2020 15:00:00,0,0.0685247344509617,0,-6.7123897947064,0.352215880580267,NaN
05-May-2020 16:00:00,0,0.0683656132640287,0,-6.71194829944406,0.351460708243841,NaN
05-May-2020 17:00:00,0,0.0682074458737359,0,-6.54853719881879,0.350710275119556,NaN
05-May-2020 18:00:00,0,0.0680502217694345,0,-6.72711211181082,0.349964538928891,NaN
05-May-2020 19:00:00,0,0.0678939306064007,0,-6.73128298312669,0.349223457876444,NaN
05-May-2020 20:00:00,0,0.0677385622025257,0,-6.71373437319491,0.348486990643297,NaN
05-May-2020 21:00:00,0,0.0675841065350843,0,-6.89964772719862,0.347755096380487,NaN
05-May-2020 22:00:00,0,0.0674305537375804,0,-7.27740847385878,0.347027734702577,NaN
05-May-2020 23:00:00,0,0.0672778940966669,0,-7.19476222564541,0.346304865681326,NaN
06-May-2020 00:00:00,0,0.0671261180491377,0,-7.20823326444894,0.345586449839468,NaN
06-May-2020 01:00:00,0,0.0669752161789909,0,-7.33209249384662,0.344872448144575,NaN
06-May-2020 02:00:00,0,0.0668251792145599,0,-7.22112046308353,0.344162822003028,NaN
06-May-2020 03:00:00,0,0.0666759980257116,0,-7.06918337986144,0.343457533254074,NaN
06-May-2020 04:00:00,0,0.0665276636211097,0,-6.76213055743804,0.34275654416398,NaN
06-May-2020 05:00:00,0,0.0663801671455405,0,-6.88300077465202,0.342059817420277,NaN
06-May-2020 06:00:00,0,0.0662334998773012,0,-6.79494420851757,0.341367316126094,NaN
06-May-2020 07:00:00,0,0.0660876532256471,0,-6.80081427893961,0.340679003794576,NaN
06-May-2020 08:00:00,0,0.0659426187282975,0,-6.92054329786669,0.339994844343395,NaN
06-May-2020 09:00:00,0,0.065798388048999,0,-7.02140163408932,0.339314802089341,NaN
06-May-2020 10:00:00,0,0.0656549529751425,0,-7.07272316902158,0.338638841742997,NaN
06-May-2020 11:00:00,0,0.0655123054154357,0,-7.27174057081869,0.3379669284035,NaN
06-May-2020 12:00:00,0,0.0653704373976264,0,-7.48054057463022,0.337299027553372,NaN
06-May-2020 13:00:00,0,0.0652293410662785,0,-7.32826697317309,0.33663510505345,NaN
06-May-2020 14:00:00,0,0.0650890086805961,0,-7.49516372572764,0.335975127137867,NaN
06-May-2020 15:00:00,0,0.0649494326122971,0,-7.46557405587295,0.335319060409138,NaN
06-May-2020 16:00:00,0,0.0648106053435336,0,-7.26078873061628,0.334666871833295,NaN
06-May-2020 17:00:00,0,0.0646725194648582,0,-7.22710610435941,0.334018528735118,NaN
06-May-2020 18:00:00,0,0.064535167673235,0,-7.15452490050773,0.333373998793421,NaN
06-May-2020 19:00:00,0,0.0643985427700949,0,-7.49832052228275,0.332733250036425,NaN
06-May-2020 20:00:00,0,0.0642626376594323,0,-7.50525423694765,0.332096250837186,NaN
06-May-2020 21:00:00,0,0.0641274453459444,0,-7.25826972652124,0.331462969909105,NaN
06-May-2020 22:00:00,0,0.0639929589332101,0,-7.30659410361071,0.330833376301499,NaN
06-May-2020 23:00:00,0,0.0638591716219087,0,-7.38698568069161,0.330207439395236,NaN
07-May-2020 00:00:00,5.8487121049684,0.0637260767080769,0,-7.15423165207105,0.329585128898449,NaN
07-May-2020 01:00:00,11.1170889875038,0.0863850000178128,0,-7.49326971182282,0.506008140977287,NaN
07-May-2020 02:00:00,6.61384761533884,0.19231280060634,0,-7.52428959534017,0.778286065024586,NaN
07-May-2020 03:00:00,8.51431499486222,0.325004568305622,0,-7.46550746255113,0.868709772278223,NaN
07-May-2020 04:00:00,1.68521808945974,0.633413673125324,0,-7.37838919890673,0.932453638611965,NaN
07-May-2020 05:00:00,3.66411452657906,0.678333868968838,0,-7.41455166932904,0.93647013156633,NaN
07-May-2020 06:00:00,3.01271295725519,0.846151128956175,0,-7.39101707690157,0.948668905488203,NaN
07-May-2020 07:00:00,1.94957661771969,0.980805165775139,0,-7.48462278972442,0.955258890172116,NaN
07-May-2020 08:00:00,0.860582333665093,1.02936991375028,0,-7.42406703259478,0.9568466912376,NaN
07-May-2020 09:00:00,1.33438945718626,0.986897980488196,0,-7.55033366431481,0.954407625829389,NaN
07-May-2020 10:00:00,1.32889273757303,0.986585196900581,0,-7.4423991779083,0.953834817507757,NaN
07-May-2020 11:00:00,2.63796512282261,0.985948373001568,0,-7.52419405473391,0.95324228177718,NaN
07-May-2020 12:00:00,4.09358339599737,1.09113059248679,0,-7.32448032740725,0.957237727438173,NaN
07-May-2020 13:00:00,0.594592010677275,1.33308423999189,0,-7.20894840596682,0.964523219195967,NaN
07-May-2020 14:00:00,2.67962967174049,1.21317957282551,0,-7.41526895150919,0.960351941848681,NaN
07-May-2020 15:00:00,1.65568975158237,1.31177924864329,0,-7.56160842021659,0.962774172337646,NaN
07-May-2020 16:00:00,0.547234338427074,1.29783640831665,0,-7.63261332676849,0.961751032261223,NaN
07-May-2020 17:00:00,2.30264416213595,1.18162078476424,0,-7.52842252861761,0.957305697077166,NaN
07-May-2020 18:00:00,0.935041982570169,1.24612617002336,0,-7.4558398778608,0.958928614904829,NaN
07-May-2020 19:00:00,0.778700091539804,1.1754244309174,0,-7.41475271168824,0.955789716455469,NaN
07-May-2020 20:00:00,2.19784128486583,1.1038299115674,0,-7.32389852339103,0.952251103643342,NaN
07-May-2020 21:00:00,1.49672885105633,1.16519645945786,0,-7.21808757134776,0.954170614101655,NaN
07-May-2020 22:00:00,0.789413915618752,1.15779299284289,0,-7.5893504951524,0.953233487915507,NaN
07-May-2020 23:00:00,1.78840537104566,1.09059602131161,0,-7.63257753224797,0.949667563852191,NaN
08-May-2020 00:00:00,2.38315288795479,1.11750132563092,0,-7.60923193962268,0.950252499317758,NaN
08-May-2020 01:00:00,2.81111268010909,1.19484265248741,0,-7.4118894845234,0.952864226492923,NaN
08-May-2020 02:00:00,1.94929691875723,1.30823698632199,0,-7.17557239265683,0.95634299044167,NaN
08-May-2020 03:00:00,3.85498887512188,1.3252574607468,0,-7.14051411084112,0.956230879254344,NaN
08-May-2020 04:00:00,3.26062151126632,1.54597727657493,0,-7.40633442288155,0.961888501684132,NaN
08-May-2020 05:00:00,3.16256214080113,1.68310176947211,0,-7.33585621699643,0.964336981185652,NaN
08-May-2020 06:00:00,1.67815338781884,1.79228153561913,0,-7.38560856858123,0.965821340818102,NaN
08-May-2020 07:00:00,1.1508365937309,1.69179870675947,0,-7.22373233351135,0.962997467276277,NaN
08-May-2020 08:00:00,2.16339514586184,1.55194871734449,0,-7.31061175440507,0.958841228027673,NaN
08-May-2020 09:00:00,1.07533298908061,1.55745413161453,0,-7.32512635424984,0.958235929968468,NaN
08-May-2020 10:00:00,3.01572557512804,1.44083664749003,0,-7.09399572841156,0.954031263403383,NaN
08-May-2020 11:00:00,1.02774701396947,1.55919819472572,0,-7.24165200579471,0.956817903341011,NaN
08-May-2020 12:00:00,1.89054279152163,1.43762224384847,0,-7.46138741326767,0.952320528532793,NaN
08-May-2020 13:00:00,4.32138838406422,1.43175994647109,0,-7.3404274973035,0.951345632995731,NaN
08-May-2020 14:00:00,3.75104404132878,1.7078662607682,0,-7.27963957961484,0.95855462597742,NaN
08-May-2020 15:00:00,8.79597274646767,1.89480016191336,0,-7.02474614113758,0.961906619688262,NaN
08-May-2020 16:00:00,5.46140283520754,2.94482397574114,0,-7.17667160683619,0.974947693049322,NaN
08-May-2020 17:00:00,2.90655377839892,3.23812627470594,0,-6.8780813651822,0.976394410353652,NaN
08-May-2020 18:00:00,3.98125654683838,2.89966602677724,0,-6.81752117827131,0.972593147479743,NaN
08-May-2020 19:00:00,5.16943454093121,2.8928415194286,0,-6.96624547543995,0.971575160004922,NaN
08-May-2020 20:00:00,1.30804060020489,3.13626546714369,0,-6.67613148032221,0.972883362991163,NaN
08-May-2020 21:00:00,1.57457384138127,2.53941156881413,0,-6.65619605055077,0.965267398064843,NaN
08-May-2020 22:00:00,1.04837808887362,2.21860865176565,0,-6.67196997142893,0.959096321124232,NaN
08-May-2020 23:00:00,4.59007297895573,1.92652568379278,0,-6.64272206545412,0.951741817412608,NaN
09-May-2020 00:00:00,1.90831978930032,2.21947600040919,0,-6.63269160324865,0.957251872183644,NaN
09-May-2020 01:00:00,0,2.05076947809868,0,-6.56069289564938,0.952620478162645,NaN
09-May-2020 02:00:00,0,1.68017201994064,0,-6.47108756789365,0.940912807297385,NaN
09-May-2020 03:00:00,0,1.42738657809081,0,-6.69489661713696,0.929274693503965,NaN
09-May-2020 04:00:00,0,1.24367802116597,0,-6.69531828353626,0.917724966812153,NaN
09-May-2020 05:00:00,0,1.10407643035004,0,-6.95127666582257,0.906284115216665,NaN
09-May-2020 06:00:00,0,0.994399184308737,0,-6.96361252666207,0.894970546161619,NaN
09-May-2020 07:00:00,0,0.905971501655064,0,-7.01613431015304,0.883799743677481,NaN
09-May-2020 08:00:00,0,0.833181170497953,0,-6.79241593432933,0.8727842991343,NaN
09-May-2020 09:00:00,0,0.772233400291076,0,-6.67326661836635,0.861934202647657,NaN
09-May-2020 10:00:00,0,0.720468921080305,0,-6.85283487702092,0.851257190334809,NaN
09-May-2020 11:00:00,0,0.67596828366704,0,-7.0182321250825,0.840759077401174,NaN
09-May-2020 12:00:00,0,0.637311118595267,0,-6.97877029909256,0.830444055215907,NaN
09-May-2020 13:00:00,0,0.603423779509677,0,-7.22916714929128,0.820314948354524,NaN
09-May-2020 14:00:00,0,0.573479643641436,0,-6.9286793277469,0.810373434022607,NaN
09-May-2020 15:00:00,0,0.546831968247327,0,-6.9888470026587,0.800620228280877,NaN
09-May-2020 16:00:00,0,0.522967528275867,0,-7.0326072281616,0.791055243770039,NaN
09-May-2020 17:00:00,0,0.501473893494398,0,-6.86444665466953,0.781677723273244,NaN
09-May-2020 18:00:00,0,0.482015879563866,0,-7.00816676849342,0.772486352900334,NaN
09-May-2020 19:00:00,0,0.464318305028483,0,-7.03912939315799,0.763479358110234,NaN
09-May-2020 20:00:00,0,0.448153167758434,0,-7.19454508261234,0.754654585272243,NaN
09-May-2020 21:00:00,0,0.43332997326206,0,-7.30217981665177,0.74600957102249,NaN
09-May-2020 22:00:00,0,0.41968834660919,0,-7.12456367635783,0.737541601298038,NaN
09-May-2020 23:00:00,0,0.407092322795332,0,-7.14879900620462,0.729247761620491,NaN
10-May-2020 00:00:00,0,0.395425887014902,0,-6.98682878055788,0.721124979944195,NaN
10-May-2020 01:00:00,0,0.38458945696784,0,-7.10137539659734,0.713170063172091,NaN
10-May-2020 02:00:00,0,0.374497083050013,0,-6.96403347741032,0.705379728267126,NaN
10-May-2020 03:00:00,0,0.36507420122485,0,-7.11486947054945,0.69775062874209,NaN
10-May-2020 04:00:00,0,0.356255815433218,0,-7.04248354310781,0.690279377190303,NaN
10-May-2020 05:00:00,0,0.347985016781837,0,-7.17706756307651,0.682962564419294,NaN
10-May-2020 06:00:00,0,0.340211768952273,0,-7.04934493238318,0.675796775665772,NaN
10-May-2020 07:00:00,0,0.332891905669872,0,-7.22799285421591,0.668778604299891,NaN
10-May-2020 08:00:00,0,0.325986298303712,0,-7.00924268262437,0.661904663367709,NaN
10-May-2020 09:00:00,0,0.319460160878366,0,-7.08879223678992,0.655171595270806,NaN
10-May-2020 10:00:00,0,0.313282466773396,0,-6.92665489354195,0.648576079839801,NaN
10-May-2020 11:00:00,0,0.307425456743415,0,-6.96309851341194,0.642114841022627,NaN
10-May-2020 12:00:00,0,0.301864222025608,0,-6.9176368338255,0.635784652377905,NaN
10-May-2020 13:00:00,0,0.296576349515373,0,-7.04744200687178,0.6295823415377,NaN
10-May-2020 14:00:00,0,0.29154161850626,0,-7.12747709489796,0.623504793781624,NaN
10-May-2020 15:00:00,0,0.286741740472212,0,-7.11242409701099,0.617548954845177,NaN
10-May-2020 16:00:00,0,0.282160134941216,0,-7.49593099468021,0.611711833068761,NaN
10-May-2020 17:00:00,0,0.277781735762181,0,-7.30372234335786,0.605990500979665,NaN
10-May-2020 18:00:00,0,0.273592823071316,0,-7.28955395065667,0.600382096387147,NaN
10-May-2020 19:00:00,0,0.26958087707399,0,-7.37728001260223,0.594883823060173,NaN
10-May-2020 20:00:00,0,0.26573445041397,0,-7.41192590856649,0.589492951048281,NaN
10-May-2020 21:00:00,0,0.262043056435973,0,-7.42973766209132,0.584206816698114,NaN
10-May-2020 22:00:00,0,0.258497071084115,0,-7.39764840773646,0.579022822411351,NaN
10-May-2020 23:00:00,0,0.255087646537569,0,-7.03242924787466,0.573938436183768,NaN
11-May-2020 00:00:00,0,0.251806634980608,0,-6.84613163988977,0.568951190960006,NaN
11-May-2020 01:00:00,0,0.248646521149257,0,-6.62805217062725,0.564058683834121,NaN
11-May-2020 02:00:00,0,0.245600362500475,0,-6.62777670323395,0.559258575122044,NaN
11-May-2020 03:00:00,0,0.242661736019797,0,-6.94560753158657,0.554548587328677,NaN
11-May-2020 04:00:00,0,0.239824690825739,0,-6.82160522010487,0.549926504029326,NaN
11-May-2020 05:00:00,0,0.237083705848847,0,-6.6989765929918,0.545390168682612,NaN
11-May-2020 06:00:00,0,0.234433651964176,0,-6.78797916352858,0.540937483389677,NaN
11-May-2020 07:00:00,0,0.231869758041226,0,-6.88250357011505,0.536566407612514,NaN
11-May-2020 08:00:00,0,0.229387580447746,0,-6.86660005625714,0.532274956862545,NaN
11-May-2020 09:00:00,0,0.226982975605365,0,-6.88788471675888,0.528061201368982,NaN
11-May-2020 10:00:00,0,0.224652075247529,0,-6.51456978382185,0.523923264735237,NaN
11-May-2020 11:00:00,0,0.222391264075152,0,-6.3235700123074,0.519859322590421,NaN
11-May-2020 12:00:00,0,0.220197159543967,0,-6.52002748949236,0.515867601242003,NaN
11-May-2020 13:00:00,0,0.218066593550655,0,-6.57842081504134,0.511946376334758,NaN
11-May-2020 14:00:00,0,0.215996595813476,0,-6.52464807596463,0.508093971520394,NaN
11-May-2020 15:00:00,0,0.213984378767773,0,-6.56985927367428,0.504308757141535,NaN
11-May-2020 16:00:00,0,0.212027323818134,0,-6.57084036888631,0.500589148933141,NaN
11-May-2020 17:00:00,0,0.210122968807572,0,-6.43791692508271,0.496933606743956,NaN
11-May-2020 18:00:00,0,0.208268996580237,0,-6.50085079159203,0.493340633280075,NaN
11-May-2020 19:00:00,0,0.206463224528253,0,-6.41059438150521,0.489808772872356,NaN
11-May-2020 20:00:00,0,0.204703595025596,0,-6.55444895832799,0.486336610269041,NaN
11-May-2020 21:00:00,0,0.20298816666269,0,-6.48000068244057,0.482922769454662,NaN
11-May-2020 22:00:00,0,0.201315106204855,0,-6.35082525160541,0.479565912496037,NaN
11-May-2020 23:00:00,0,0.19968268120603,0,-6.31492849050394,0.476264738415931,NaN
12-May-2020 00:00:00,2.45747417726045,0.198089253216527,0,-6.55060246541195,0.473017982094787,NaN
12-May-2020 01:00:00,4.27611914473368,0.224545970389201,0,-6.72868545490141,0.535965208467599,NaN
12-May-2020 02:00:00,5.05437128606309,0.287908709687828,0,-6.63928926020423,0.638636162968258,NaN
12-May-2020 03:00:00,2.48807262158073,0.397562141548118,0,-6.47877884486157,0.738495241044322,NaN
12-May-2020 04:00:00,6.63656197017701,0.460440348661666,0,-6.41335686974152,0.7740647431294,NaN
12-May-2020 05:00:00,3.30783273484849,0.720777722547469,0,-6.56572648922714,0.85546810390427,NaN
12-May-2020 06:00:00,1.32669495768562,0.863167332062828,0,-6.43671608112982,0.878754498222607,NaN
12-May-2020 07:00:00,2.58998901410951,0.879506664019845,0,-6.54990989943958,0.880252556649136,NaN
12-May-2020 08:00:00,2.21057038062906,0.982176493765724,0,-6.52031340873942,0.8920724328002,NaN
12-May-2020 09:00:00,4.75551814357925,1.05497833034239,0,-6.50710972016481,0.898742963338966,NaN
12-May-2020 10:00:00,2.57487200995581,1.35466127428819,0,-6.47153212270374,0.920466197190598,NaN
12-May-2020 11:00:00,1.7275300048093,1.43651140965111,0,-6.57752834417648,0.924080678405118,NaN
12-May-2020 12:00:00,4.35593758333459,1.42044156405602,0,-6.26799586772118,0.922211864389584,NaN
12-May-2020 13:00:00,2.51141349659224,1.70098163918444,0,-5.92399382547684,0.934205773165306,NaN
12-May-2020 14:00:00,0.824209796449509,1.732491488392,0,-6.14756561035008,0.934354973407157,NaN
12-May-2020 15:00:00,4.19285729008607,1.55869065593439,0,-6.14182652845263,0.925833220806113,NaN
12-May-2020 16:00:00,4.84077910666883,1.8175160523904,0,-6.2402574893862,0.935490342216901,NaN
12-May-2020 17:00:00,3.96801126489345,2.1581640933579,0,-6.22212451720531,0.944734607474191,NaN
12-May-2020 18:00:00,4.97336304050305,2.32652096691024,0,-6.41333308963391,0.947643508376522,NaN
12-May-2020 19:00:00,7.63757218851583,2.64384447130731,0,-6.33987434185994,0.952862362286395,NaN
12-May-2020 20:00:00,2.9503830408903,3.48672005204884,0,-6.66884087420497,0.963301538664398,NaN
